OrderID,OrderDate,Region,Category,Product,Quantity,UnitPrice,CustomerAge,PaymentMethod,Rating
ORD1093,07-19-2024,East,Books,Gadget Y,1,215.21,64.0,Cash,4.8
ORD2588,26/04/2024,South,Home & Kitchen,Widget A,12,161.46,35.0,UPI,2.0
ORD1924,28 Mar 2024,West,Clothing,Widget A,9,178.18,23.0,Credit Card,4.7
ORD2708,2024-12-13,east,Home & Kitchen,Item N,1,152.58,20.0,Credit Card,
ORD2035,06-20-2024,West,ELECTRONICS,Gizmo Z,6,180.35,20.0,Cash,4.3
ORD2400,2024-02-04,SOUTH,BOOKS,Widget B,14,170.37,41.0,UPI,3.7
ORD1243,10 Jul 2024,west,Toys,Item N,2,62.11,62.0,Net Banking,5.0
ORD2500,10/08/2024,EAST,ELECTRONICS,Gadget Y,1,209.06,50.0,Credit Card,4.4
ORD2111,15/03/2025,south,TOYS,Gadget Y,2,126.22,40.0,,3.5
ORD1214,08/04/2024,WEST,ELECTRONICS,Accessory M,3,,64.0,Cash,1.7
ORD1808,19 Nov 2024,North,Toys,Accessory M,5,313.01,32.0,Debit Card,2.2
ORD2197,2024-02-09,  Central  ,sports,Accessory M,13,301.33,33.0,Debit Card,1.3
ORD1998,05-28-2024,South,Home & Kitchen,Gizmo Z,1,319.55,67.0,Cash,2.5
ORD1853,2025-06-20,North,Sports,Gadget Y,5,214.98,67.0,Debit Card,1.4
ORD1425,04 Jul 2024,West,clothing,Gadget Y,13,283.15,65.0,Credit Card,4.8
ORD2913,04/08/2024,  Central  ,toys,Gizmo Z,6,113.4,68.0,Credit Card,2.3
ORD2142,2025-05-07,south,Home & Kitchen,Gadget Y,3,165.15,62.0,Credit Card,1.2
ORD2143,31 Dec 2024,WEST,TOYS,Device Q,3,104.52,26.0,Net Banking,4.4
ORD1226,02/02/2024,SOUTH,home & kitchen,Accessory M,10,188.37,33.0,Net Banking,2.9
ORD2648,07 Mar 2025,west,clothing,Gizmo Z,2,220.31,35.0,Credit Card,4.9
ORD1000,2024-04-12,North,Electronics,Device Q,5,398.99,19.0,Debit Card,4.9
ORD2418,30/11/2024,WEST,Clothing,Gizmo Z,10,261.47,52.0,Debit Card,4.9
ORD1401,31/01/2025,Central,toys,Widget B,8,164.84,21.0,Credit Card,3.4
ORD2428,2025-06-03,West,Toys,Gadget X,6,113.7,23.0,UPI,3.6
ORD2103,30 Sep 2024,North,Books,Accessory M,12,222.84,,Debit Card,3.2
ORD1084,01-26-2025,south,Toys,Item N,2,166.93,23.0,UPI,2.3
ORD1162,07-21-2024,EAST,Toys,Item N,12,103.41,49.0,Credit Card,4.8
ORD1114,2025-06-24,North,Electronics,Widget A,6,128.32,48.0,Cash,4.6
ORD1670,2024-03-26,CENTRAL,Toys,Item N,4,173.83,40.0,Credit Card,2.2
ORD2174,07/04/2025,South,Electronics,Widget B,7,135.07,57.0,Net Banking,1.3
ORD2547,08 May 2025,East,  Books  ,Accessory M,4,372.25,37.0,Net Banking,1.9
ORD2535,2024-02-22,South,Toys,Widget B,8,419.71,29.0,Debit Card,3.0
ORD2392,2024-05-26,central,ELECTRONICS,Accessory M,6,170.57,28.0,Debit Card,1.4
ORD1889,21 Apr 2025,Central,Clothing,Gadget X,8,263.14,64.0,Credit Card,1.8
ORD2501,02/07/2024,West,Sports,Gizmo Z,11,185.07,40.0,Net Banking,2.8
ORD1625,05-27-2025,central,  Electronics  ,Gizmo Z,2,110.02,32.0,Debit Card,2.4
ORD2813,08/08/2024,WEST,  Electronics  ,Widget A,10,153.32,55.0,Credit Card,3.6
ORD2550,2025-04-26,South,ELECTRONICS,Item N,4,248.65,32.0,Cash,4.7
ORD2986,29/05/2025,north,Toys,Gizmo Z,12,169.55,19.0,Credit Card,4.0
ORD1952,22 Feb 2024,SOUTH,Home & Kitchen,Widget A,11,237.72,50.0,Net Banking,4.4
ORD1807,02-16-2024,East,CLOTHING,Item N,7,225.16,18.0,Credit Card,3.0
ORD1258,11 May 2025,East,books,Accessory M,8,201.72,34.0,Cash,
ORD1624,08/02/2025,West,Electronics,Gizmo Z,11,87.8,41.0,Cash,
ORD1826,04-04-2025,east,Electronics,Accessory M,3,150.73,35.0,Debit Card,4.1
ORD1234,13 Mar 2025,,BOOKS,Device Q,1,201.88,,UPI,3.9
ORD1135,14/02/2025,NORTH,books,Item N,5,153.39,35.0,Credit Card,4.0
ORD1616,13 Jul 2024,East,home & kitchen,Item N,12,96.48,50.0,UPI,1.8
ORD2952,12/09/2024,South,Books,Widget A,9,282.45,59.0,Net Banking,2.5
ORD2987,24 Mar 2025,NORTH,home & kitchen,Device Q,2,115.57,68.0,Cash,4.0
ORD1836,2024-10-22,,Sports,Gadget Y,2,215.47,31.0,UPI,2.1
ORD1842,2024-06-30,South,Clothing,Widget A,6,234.03,61.0,Net Banking,1.8
ORD1959,2024-05-07,South,Toys,Item N,10,211.53,23.0,Credit Card,4.4
ORD1592,2024-11-30,central,books,Widget B,1,170.1,66.0,Cash,2.8
ORD2314,06-01-2024,east,Books,Widget A,4,66.64,63.0,Credit Card,3.5
ORD2525,02/03/2025,North,Books,Gizmo Z,10,249.88,40.0,Debit Card,3.0
ORD2291,28/03/2025,North,TOYS,Device Q,4,188.26,29.0,Credit Card,4.3
ORD1343,2025-03-07,South,Toys,Gizmo Z,12,540.55,35.0,Debit Card,3.6
ORD2671,13 Mar 2024,East,Home & Kitchen,Device Q,13,160.0,37.0,Net Banking,4.0
ORD2596,07/01/2025,West,BOOKS,Gizmo Z,5,167.82,19.0,Cash,2.3
ORD1293,19 Dec 2024,West,Books,Widget B,10,167.94,40.0,Credit Card,3.2
ORD1364,03-02-2025,East,  Toys  ,Widget A,4,112.6,42.0,Debit Card,3.5
ORD1178,11 Dec 2024,SOUTH,Toys,Item N,2,110.05,42.0,Credit Card,4.1
ORD1659,28/12/2024,  East  ,Books,Gizmo Z,2,221.98,46.0,Cash,4.4
ORD1996,05 Jan 2025,CENTRAL,Books,Gadget Y,10,220.83,24.0,Debit Card,3.6
ORD1014,2024-05-10,East,CLOTHING,Accessory M,10,256.47,40.0,Net Banking,4.5
ORD2110,28 Sep 2024,central,toys,Gadget X,4,151.76,46.0,Net Banking,
ORD2394,04/11/2024,CENTRAL,HOME & KITCHEN,Widget B,6,199.49,,UPI,2.8
ORD1165,04/02/2025,,Sports,Gizmo Z,11,,42.0,Cash,
ORD2905,07/08/2024,South,HOME & KITCHEN,Widget B,14,185.23,21.0,Net Banking,4.1
ORD2359,31/10/2024,west,Electronics,Device Q,11,227.39,30.0,Cash,4.5
ORD1059,2024-06-10,north,BOOKS,Widget A,5,114.43,36.0,Cash,3.5
ORD1709,10/08/2024,West,  Clothing  ,Gadget X,3,253.94,,Debit Card,3.8
ORD1676,30 Jul 2024,South,  Home & Kitchen  ,Item N,2,113.89,47.0,Credit Card,1.2
ORD2378,24/01/2025,SOUTH,sports,Gadget Y,5,340.99,59.0,Credit Card,3.0
ORD1780,2024-07-16,North,Home & Kitchen,Widget B,6,210.8,40.0,Net Banking,1.1
ORD1424,02-11-2024,North,HOME & KITCHEN,Accessory M,10,292.62,51.0,Cash,4.6
ORD1292,01/04/2024,north,Books,Widget B,9,117.56,26.0,UPI,4.3
ORD2065,01-25-2025,South,Sports,Gadget X,14,209.51,32.0,Net Banking,3.7
ORD2815,03 May 2024,South,Clothing,Gadget Y,6,101.8,25.0,Debit Card,3.6
ORD1329,03/09/2024,SOUTH,Sports,Gadget Y,2,185.38,30.0,Credit Card,1.7
ORD1429,11/06/2024,CENTRAL,TOYS,Widget B,7,104.22,27.0,UPI,4.1
ORD2012,27/05/2024,South,home & kitchen,Widget A,303,362.75,56.0,Cash,1.0
ORD1079,2024-05-08,central,  Electronics  ,Gadget X,11,187.61,38.0,Net Banking,2.4
ORD2052,07-18-2024,Central,BOOKS,Gadget Y,12,352.74,49.0,Credit Card,2.3
ORD1937,25/03/2024,West,Sports,Gizmo Z,13,139.73,67.0,Debit Card,3.8
ORD1834,29/01/2024,EAST,Electronics,Gadget Y,12,64.52,62.0,Credit Card,
ORD1749,2024-11-29,south,books,Widget A,10,172.41,65.0,Credit Card,4.5
ORD1890,10-12-2024,South,ELECTRONICS,Widget B,6,424.0,57.0,UPI,4.2
ORD1254,08/04/2024,West,ELECTRONICS,Gadget X,3,151.54,30.0,Credit Card,
ORD2757,2025-04-10,West,Sports,Gadget Y,10,148.09,35.0,UPI,5.0
ORD2482,04-28-2024,East,sports,Widget A,8,228.39,,Net Banking,4.8
ORD2998,21/04/2024,west,sports,Device Q,10,276.35,63.0,,3.1
ORD2407,24/01/2024,  North  ,clothing,Widget B,10,403.44,38.0,UPI,1.3
ORD2337,2025-02-28,CENTRAL,home & kitchen,Accessory M,11,198.95,21.0,Net Banking,1.3
ORD2108,2024-11-13,South,Electronics,Device Q,10,194.97,36.0,Cash,4.3
ORD1136,11-13-2024,CENTRAL,Clothing,Widget A,7,199.5,59.0,UPI,1.9
ORD2135,12-09-2024,west,Sports,Item N,12,167.13,62.0,Cash,1.8
ORD2218,12-28-2024,North,  Toys  ,Device Q,3,210.55,50.0,Net Banking,1.7
ORD1852,08-31-2024,north,Home & Kitchen,Accessory M,5,143.78,20.0,Net Banking,1.5
ORD2202,2024-12-01,CENTRAL,electronics,Device Q,9,351.35,21.0,Credit Card,4.7
ORD2911,2025-01-16,West,sports,Widget A,12,234.13,32.0,UPI,3.3
ORD1723,26/10/2024,West,Sports,Gadget X,10,79.96,33.0,Debit Card,
ORD1859,12 Dec 2024,central,clothing,Gadget Y,13,,,,3.2
ORD1969,08-22-2024,Central,Books,Gizmo Z,7,87.23,34.0,UPI,3.2
ORD1496,2024-02-16,NORTH,Electronics,Widget A,12,229.02,30.0,Cash,4.0
ORD1950,2024-09-12,NORTH,SPORTS,Device Q,8,37.4,45.0,,3.4
ORD1805,09-17-2024,South,SPORTS,Widget A,3,65.02,20.0,Credit Card,3.1
ORD1129,19/01/2025,west,Books,Widget A,2,296.66,32.0,Credit Card,2.6
ORD1337,16/02/2024,  East  ,Sports,Item N,10,196.94,43.0,Net Banking,3.6
ORD1881,05-20-2024,South,Toys,Gadget X,7,138.39,,,3.3
ORD1608,2024-04-20,South,  Clothing  ,Widget B,2,343.11,21.0,Cash,2.5
ORD2148,20 May 2025,CENTRAL,Toys,Widget A,11,190.45,,UPI,3.7
ORD1195,06 Feb 2024,CENTRAL,BOOKS,Widget B,11,208.87,25.0,Cash,1.5
ORD2250,10/07/2024,WEST,sports,Gadget Y,12,180.15,48.0,Debit Card,4.1
ORD2292,21/01/2025,West,Clothing,Accessory M,4,153.93,41.0,Net Banking,1.8
ORD2210,09/07/2024,Central,SPORTS,Device Q,13,90.61,20.0,Debit Card,3.1
ORD1909,04-20-2025,  West  ,CLOTHING,Gizmo Z,1,246.37,52.0,Net Banking,
ORD1584,2024-04-07,NORTH,Home & Kitchen,Gizmo Z,9,249.93,46.0,Debit Card,2.9
ORD1103,02-01-2025,WEST,Toys,Widget B,2,329.85,52.0,Cash,4.1
ORD2617,24 Oct 2024,  South  ,Sports,Gizmo Z,10,251.95,65.0,Net Banking,3.0
ORD2874,10 Apr 2024,North,Books,Gizmo Z,10,233.95,46.0,Credit Card,1.6
ORD2893,01-25-2025,Central,ELECTRONICS,Gadget X,14,,25.0,Credit Card,1.2
ORD1719,26 Jan 2025,  East  ,home & kitchen,Gizmo Z,14,207.65,35.0,Credit Card,3.1
ORD1884,2024-11-13,WEST,Clothing,Accessory M,14,287.54,53.0,UPI,5.0
ORD1776,12/08/2024,east,  Sports  ,Widget B,12,144.07,44.0,Debit Card,4.6
ORD2569,23 Nov 2024,  East  ,Electronics,Widget A,1,85.68,37.0,Net Banking,4.5
ORD1849,11 Mar 2025,EAST,  Home & Kitchen  ,Gizmo Z,13,286.06,48.0,UPI,2.6
ORD1894,2024-01-18,north,sports,Widget B,12,289.84,27.0,Net Banking,1.1
ORD1227,04 Apr 2025,North,Clothing,Device Q,11,154.76,19.0,Net Banking,2.7
ORD2907,10 Aug 2024,north,CLOTHING,Gadget Y,4,161.21,49.0,Credit Card,
ORD2325,2024-03-04,south,  Books  ,Widget B,12,,32.0,UPI,1.0
ORD2299,09-27-2024,East,sports,Gadget Y,7,110.91,,Cash,2.0
ORD1126,18 Aug 2024,south,Sports,Item N,7,93.71,62.0,Credit Card,1.1
ORD1405,20/03/2025,  North  ,Electronics,Gizmo Z,13,232.74,62.0,Cash,4.5
ORD1775,05-24-2024,Central,Sports,Widget B,2,293.84,37.0,Credit Card,4.9
ORD1821,28 Dec 2024,South,SPORTS,Widget A,6,264.86,60.0,Cash,
ORD1711,17 Nov 2024,North,Home & Kitchen,Device Q,11,133.79,56.0,UPI,3.5
ORD2957,06-24-2025,West,Toys,Gadget X,1,256.8,61.0,UPI,2.0
ORD2060,14/10/2024,West,Clothing,Device Q,9,357.27,56.0,Credit Card,1.6
ORD2163,2024-04-29,West,Clothing,Accessory M,4,291.12,55.0,Cash,3.4
ORD1303,2024-09-20,SOUTH,Electronics,Widget B,3,281.15,38.0,Cash,4.9
ORD1267,2024-11-18,Central,SPORTS,Gadget Y,11,,42.0,Credit Card,4.6
ORD2557,05/03/2024,South,ELECTRONICS,Gadget X,6,156.16,22.0,Debit Card,1.4
ORD1545,19 Jan 2025,SOUTH,Sports,Device Q,2,231.02,32.0,Credit Card,1.6
ORD1212,2025-05-24,West,  Sports  ,Widget A,1,178.69,41.0,Cash,4.1
ORD1896,06-23-2024,West,  Electronics  ,Widget B,3,,26.0,Debit Card,1.8
ORD2492,2024-08-29,East,Electronics,Device Q,13,142.36,22.0,Net Banking,
ORD2222,2024-09-14,SOUTH,SPORTS,Gadget X,13,273.84,63.0,UPI,4.2
ORD1916,23/11/2024,West,Sports,Gizmo Z,11,189.81,35.0,UPI,2.4
ORD2551,01-31-2025,EAST,Toys,Item N,12,245.44,67.0,UPI,
ORD1675,06-08-2025,  West  ,Home & Kitchen,Item N,1,183.99,21.0,Debit Card,4.8
ORD2289,29 Oct 2024,North,Clothing,Gadget X,6,258.77,68.0,Credit Card,4.8
ORD1814,2024-03-09,Central,books,Item N,12,,59.0,Cash,1.7
ORD2265,29/01/2024,east,Books,Widget A,13,97.9,52.0,Cash,4.4
ORD1342,2025-04-18,SOUTH,  Home & Kitchen  ,Gadget X,8,254.96,69.0,Net Banking,1.8
ORD1549,12/03/2025,WEST,books,Accessory M,14,294.3,68.0,Credit Card,4.2
ORD2410,29 Dec 2024,south,sports,Device Q,7,95.69,38.0,UPI,3.5
ORD2214,2024-01-31,CENTRAL,Clothing,Widget B,1,326.61,,Net Banking,4.5
ORD1966,2024-12-24,east,Sports,Device Q,9,153.23,42.0,Net Banking,1.2
ORD2230,17 Jan 2024,North,electronics,Item N,13,179.77,27.0,UPI,1.8
ORD1295,07-08-2024,South,TOYS,Accessory M,9,192.89,46.0,UPI,3.2
ORD1695,01-11-2025,East,Home & Kitchen,Gadget Y,4,112.26,22.0,Debit Card,4.1
ORD2452,27 Feb 2025,south,Toys,Gizmo Z,2,278.16,57.0,Credit Card,4.5
ORD1073,2024-02-10,West,Sports,Gizmo Z,10,513.1,54.0,UPI,1.4
ORD1605,23 Jul 2024,South,Sports,Gizmo Z,12,247.23,69.0,Net Banking,4.1
ORD1104,27 Jan 2025,North,  Toys  ,Accessory M,11,166.3,46.0,Debit Card,4.9
ORD1645,09/09/2024,North,Clothing,Accessory M,12,125.65,,UPI,4.0
ORD2404,18/12/2024,West,Clothing,Device Q,6,173.76,62.0,Credit Card,1.4
ORD2991,2025-05-05,west,Books,Device Q,14,196.08,52.0,Debit Card,1.1
ORD2040,01 Oct 2024,West,toys,Gadget X,5,59.51,29.0,Debit Card,2.5
ORD1439,2024-06-16,North,Clothing,Gadget Y,11,207.3,66.0,Net Banking,4.3
ORD2019,19 Jul 2024,  West  ,Books,Device Q,7,183.34,36.0,Credit Card,
ORD1091,2024-01-28,East,Books,Device Q,10,143.31,61.0,Net Banking,3.0
ORD2112,26 Aug 2024,South,Electronics,Widget B,13,254.6,50.0,UPI,4.0
ORD2780,2024-04-01,West,Toys,Item N,2,176.41,69.0,Credit Card,2.7
ORD1908,2024-02-24,west,Home & Kitchen,Gadget X,8,172.55,22.0,Credit Card,3.5
ORD2474,01/01/2025,South,books,Device Q,12,69.13,29.0,Credit Card,3.9
ORD1102,17 May 2025,CENTRAL,SPORTS,Gadget Y,8,263.13,47.0,Credit Card,4.0
ORD1238,03/10/2024,  East  ,Electronics,Widget B,4,200.73,61.0,Cash,2.9
ORD1447,04/12/2024,Central,Books,Widget B,9,229.68,37.0,Debit Card,1.6
ORD1942,05-28-2025,EAST,SPORTS,Gizmo Z,8,77.92,59.0,Net Banking,3.5
ORD2270,2025-04-26,North,home & kitchen,Device Q,3,143.95,61.0,Debit Card,3.4
ORD1938,26/05/2024,NORTH,Electronics,Device Q,2,87.08,57.0,Credit Card,2.3
ORD2717,09 Feb 2025,south,home & kitchen,Accessory M,11,273.43,31.0,UPI,4.5
ORD2181,02-07-2024,Central,  Electronics  ,Widget B,4,328.12,68.0,Credit Card,3.6
ORD2503,02/03/2025,  Central  ,TOYS,Widget B,3,113.0,41.0,Credit Card,3.0
ORD2669,2024-02-05,Central,SPORTS,Widget B,10,186.63,62.0,Cash,3.0
ORD1005,01-21-2024,south,Sports,Gadget X,1,427.33,63.0,Credit Card,4.2
ORD2842,2025-04-09,  West  ,  Toys  ,Gizmo Z,8,139.2,,UPI,3.5
ORD1965,2024-10-07,North,toys,Device Q,11,154.54,22.0,Debit Card,4.0
ORD1018,17/02/2025,west,Clothing,Widget B,8,213.74,48.0,Debit Card,4.7
ORD2430,2025-04-22,East,home & kitchen,Item N,11,279.83,41.0,Debit Card,2.0
ORD1121,2024-12-05,  West  ,Toys,Gizmo Z,12,161.41,,Net Banking,4.9
ORD1661,09-30-2024,East,Clothing,Gizmo Z,2,153.81,28.0,Net Banking,3.8
ORD2707,05/10/2024,EAST,Toys,Gadget Y,1,71.76,20.0,Cash,2.1
ORD1274,01-20-2025,West,Books,Device Q,3,94.78,37.0,Net Banking,4.5
ORD1433,14/03/2024,CENTRAL,Electronics,Gadget Y,14,181.31,43.0,Net Banking,
ORD1811,2024-04-04,Central,books,Accessory M,2,301.7,57.0,Cash,1.8
ORD2300,06/05/2025,east,Home & Kitchen,Item N,9,244.21,55.0,Credit Card,2.6
ORD2335,27/10/2024,East,BOOKS,Gadget X,10,231.29,49.0,Credit Card,3.7
ORD2894,13/05/2025,Central,Sports,Device Q,3,215.96,38.0,UPI,2.4
ORD2917,2025-01-04,East,Electronics,Widget A,5,,,UPI,3.5
ORD2570,25/03/2025,  Central  ,home & kitchen,Gizmo Z,3,184.28,40.0,Credit Card,1.6
ORD1181,2024-05-27,NORTH,books,Gadget Y,8,397.55,48.0,Debit Card,
ORD1184,04-17-2025,South,electronics,Accessory M,4,180.57,,Debit Card,2.3
ORD1406,20 Aug 2024,North,Sports,Device Q,6,283.39,60.0,Debit Card,1.1
ORD1865,05-15-2025,south,sports,Gizmo Z,10,104.56,61.0,Net Banking,4.8
ORD2630,2025-06-04,North,home & kitchen,Gadget X,8,143.89,47.0,,4.9
ORD1520,24/05/2024,East,Clothing,Gizmo Z,13,215.82,56.0,UPI,1.1
ORD2003,2024-07-05,north,Home & Kitchen,Item N,4,178.74,27.0,Debit Card,2.3
ORD1380,05-15-2025,WEST,Electronics,Device Q,1,229.59,56.0,UPI,1.2
ORD2434,02 Jan 2024,East,Sports,Gizmo Z,11,,18.0,Net Banking,
ORD2658,2024-09-19,North,  Toys  ,Gadget X,10,2907.8372471484004,58.0,Credit Card,1.8
ORD2393,21 Dec 2024,East,Clothing,Item N,13,199.14,58.0,Debit Card,1.2
ORD2424,2024-09-24,north,Electronics,Gadget X,9,188.2,56.0,,1.4
ORD2612,02-08-2024,west,BOOKS,Gadget Y,9,101.03,,Debit Card,2.5
ORD1427,2024-08-10,East,Sports,Widget B,14,445.44,25.0,Cash,3.3
ORD1078,09/12/2024,SOUTH,toys,Widget B,1,124.5,64.0,Net Banking,4.7
ORD2597,08 May 2025,North,Books,Device Q,4,258.56,52.0,Credit Card,2.3
ORD2009,09 Mar 2024,  East  ,home & kitchen,Widget A,6,189.56,38.0,Credit Card,1.0
ORD1674,24/05/2024,east,Clothing,Gadget Y,1,97.94,42.0,Net Banking,3.6
ORD2661,2025-04-03,  West  ,SPORTS,Widget B,12,192.1,44.0,UPI,4.2
ORD1607,02-12-2024,West,TOYS,Gadget Y,2,49.84,61.0,Debit Card,1.4
ORD2809,16/09/2024,East,Clothing,Gizmo Z,9,271.35,18.0,Cash,4.3
ORD1231,07 Feb 2024,South,Electronics,Item N,4,119.59,46.0,Cash,1.7
ORD2849,11 Mar 2025,Central,  Electronics  ,Device Q,10,82.49,57.0,Credit Card,1.3
ORD2057,03/05/2025,West,clothing,Gadget Y,4,146.83,24.0,UPI,2.2
ORD2440,14/01/2024,central,home & kitchen,Widget B,9,386.38,18.0,Cash,2.5
ORD2514,2024-05-08,EAST,Toys,Gadget Y,11,112.45,,Credit Card,2.3
ORD2585,21 Jan 2024,NORTH,Clothing,Device Q,2,165.25,67.0,Net Banking,2.1
ORD2091,31 Jan 2025,West,Home & Kitchen,Gadget Y,14,145.6,56.0,Credit Card,2.2
ORD2560,17 Apr 2025,Central,CLOTHING,Widget B,10,175.44,52.0,Debit Card,2.1
ORD2101,09-07-2024,  North  ,HOME & KITCHEN,Item N,2,236.29,21.0,Cash,1.1
ORD2129,2024-07-05,  West  ,Clothing,Gadget X,4,141.31,62.0,Cash,4.3
ORD2235,21 Nov 2024,South,  Toys  ,Item N,3,174.73,29.0,Credit Card,
ORD2791,31/05/2025,central,  Toys  ,Gadget Y,7,266.63,46.0,Debit Card,3.8
ORD1958,28/02/2024,Central,  Books  ,Accessory M,5,234.19,55.0,UPI,1.7
ORD2662,2024-10-06,South,electronics,Device Q,4,94.92,33.0,Debit Card,5.0
ORD1559,03-21-2025,East,Clothing,Gizmo Z,5,219.96,49.0,UPI,1.5
ORD1846,04 Nov 2024,  West  ,clothing,Widget A,12,347.64,31.0,Debit Card,
ORD2770,27/04/2025,SOUTH,BOOKS,Device Q,2,262.4,59.0,UPI,4.6
ORD1690,01/06/2025,North,Home & Kitchen,Gadget Y,12,,41.0,Net Banking,1.6
ORD2519,2024-03-26,West,Toys,Accessory M,10,247.35,67.0,Debit Card,4.6
ORD2965,13/02/2024,East,sports,Gadget Y,2,220.08,61.0,Net Banking,4.6
ORD2892,29/07/2024,North,Clothing,Item N,1,127.98,63.0,Cash,3.8
ORD1436,17/08/2024,North,Home & Kitchen,Gadget Y,1,139.43,40.0,Net Banking,3.5
ORD1490,07-21-2024,East,Toys,Item N,2,239.76,63.0,Debit Card,2.5
ORD1375,04/02/2024,West,clothing,Gizmo Z,14,188.65,34.0,Debit Card,1.5
ORD2864,2024-08-29,South,TOYS,Widget A,13,176.43,64.0,Cash,4.4
ORD2629,2024-01-26,South,Clothing,Widget A,7,383.55,68.0,Net Banking,2.3
ORD2387,2025-06-07,North,  Sports  ,Device Q,13,183.38,27.0,Debit Card,3.7
ORD1069,08-04-2024,Central,Sports,Widget B,12,200.64,31.0,Net Banking,4.1
ORD2572,08-08-2024,East,Clothing,Item N,7,178.81,47.0,UPI,2.3
ORD1808,19 Nov 2024,North,Toys,Accessory M,5,313.01,32.0,Debit Card,2.2
ORD2184,24/06/2024,Central,Toys,Device Q,9,309.52,46.0,Debit Card,2.7
ORD1011,28/03/2024,  North  ,TOYS,Accessory M,11,110.67,,Net Banking,4.1
ORD1144,17 Mar 2025,Central,Electronics,Gizmo Z,3,,26.0,Debit Card,4.0
ORD1917,2024-02-23,east,SPORTS,Device Q,7,203.76,60.0,UPI,4.0
ORD2541,2024-03-29,East,Sports,Item N,6,144.97,32.0,Net Banking,4.6
ORD2451,2025-03-24,Central,BOOKS,Device Q,4,256.4,64.0,Cash,4.3
ORD1639,2024-04-16,North,Home & Kitchen,Accessory M,12,192.14,28.0,Cash,3.6
ORD1176,2024-12-14,Central,  Home & Kitchen  ,Gadget Y,13,74.49,57.0,Credit Card,1.2
ORD1994,28/12/2024,central,Clothing,Accessory M,7,73.81,56.0,Credit Card,1.0
ORD1440,18/06/2024,Central,Books,Gizmo Z,4,146.56,37.0,Cash,2.2
ORD1521,19 Jul 2024,East,CLOTHING,Accessory M,2,,40.0,Net Banking,4.7
ORD2131,01-14-2025,WEST,  Toys  ,Widget A,1,270.17,60.0,Debit Card,
ORD2969,2024-12-18,WEST,clothing,Accessory M,4,428.51,20.0,UPI,1.9
ORD2712,12-29-2024,North,Toys,Widget A,11,128.69,47.0,Net Banking,1.4
ORD2004,08-14-2024,  East  ,Toys,Accessory M,1,207.62,31.0,Net Banking,
ORD2255,2025-04-18,South,TOYS,Gadget Y,1,353.77,50.0,Net Banking,3.9
ORD2234,30/12/2024,NORTH,BOOKS,Accessory M,7,194.39,46.0,Net Banking,3.6
ORD2664,06-14-2025,SOUTH,home & kitchen,Widget B,6,117.44,,Credit Card,3.0
ORD1143,2025-05-11,North,Sports,Widget A,2,213.08,57.0,Credit Card,2.8
ORD1753,27 May 2025,East,Books,Gadget X,3,260.21,,Debit Card,
ORD1519,16/05/2025,east,electronics,Accessory M,5,153.81,39.0,Net Banking,3.4
ORD1874,12-26-2024,WEST,  Books  ,Widget B,1,112.86,49.0,UPI,1.7
ORD2322,20 Jan 2025,South,  Toys  ,Gadget X,1,83.97,27.0,Cash,
ORD1822,2025-01-30,north,Electronics,Gadget Y,11,121.72,18.0,UPI,3.1
ORD1428,2024-05-12,South,  Home & Kitchen  ,Item N,1,153.24,,Net Banking,2.8
ORD1612,03/06/2025,West,books,Widget B,7,275.96,63.0,UPI,2.6
ORD2505,03/03/2025,north,SPORTS,Widget A,13,84.81,24.0,UPI,4.9
ORD2783,22/03/2025,  West  ,Electronics,Item N,10,182.55,20.0,Net Banking,1.4
ORD2032,2025-05-12,south,Sports,Gadget Y,4,115.35,62.0,UPI,2.9
ORD1156,06 Feb 2025,North,Toys,Item N,3,233.18,20.0,UPI,1.4
ORD1539,03 Mar 2024,North,Sports,Widget B,2,154.04,57.0,Cash,1.3
ORD2530,29 Oct 2024,west,Electronics,Gizmo Z,10,150.87,58.0,Cash,3.8
ORD2460,26/12/2024,south,toys,Item N,11,147.86,18.0,Net Banking,3.9
ORD2290,2024-03-24,Central,Sports,Widget B,5,166.45,36.0,Credit Card,4.2
ORD1461,30 Jun 2024,West,home & kitchen,Widget B,5,211.22,61.0,Cash,2.5
ORD1576,29/10/2024,West,ELECTRONICS,Item N,2,111.27,30.0,UPI,3.2
ORD2362,2024-03-13,NORTH,clothing,Gadget X,2,156.58,40.0,Debit Card,2.4
ORD1255,06 Feb 2024,WEST,sports,Widget B,11,340.83,58.0,UPI,4.4
ORD1979,21 Dec 2024,West,  Sports  ,Widget A,6,261.54,25.0,Credit Card,4.3
ORD2185,2025-03-29,east,Clothing,Gadget Y,13,116.93,28.0,Debit Card,2.2
ORD2006,2024-04-07,  West  ,  Books  ,Gadget X,8,256.71,69.0,Cash,1.5
ORD2521,2024-07-11,NORTH,Home & Kitchen,Item N,12,132.55,54.0,UPI,1.0
ORD2689,2024-12-19,South,TOYS,Gadget X,12,95.35,26.0,Net Banking,3.6
ORD1560,24 Mar 2025,north,Toys,Item N,7,168.31,62.0,Cash,4.1
ORD1208,13 Apr 2024,East,Clothing,Widget A,3,200.85,25.0,Credit Card,2.8
ORD1910,26/06/2024,west,ELECTRONICS,Item N,10,196.74,19.0,Net Banking,1.7
ORD2311,19/06/2025,central,Clothing,Gizmo Z,14,246.58,59.0,Debit Card,1.1
